BLDG_LMT deductible evt_yr BLDG_AGE ShingleRoof FrameConstruction SingleFamily RPT_Delay paidloss HailSize
147000 1000 2013 37 1 1 1 17.5809584657523 9670.16 1
219000 2500 2013 35 1 1 1 58.4397939664352 8487.84 1.25
247200 1000 2013 7 1 1 1 3.36735590342593 14469.2 2
221000 1000 2014 49 1 0 1 27.6259431190741 1414.97 1.25
203000 2500 2013 22 1 0 1 14.6353179392014 17027.93 2.5
133200 250 2014 54 1 1 1 1.38941941864583 15031.61 1.25
281700 100 2014 23 1 0 1 0.728535220810185 75226.93 1.75
232100 250 2013 19 1 1 1 3.62358128179398 14788.92 1.75
193600 500 2014 36 1 1 1 58.6211565975463 8949.77 3.25
343400 500 2014 17 1 0 1 19.6571135653472 15051.09 1.5
159800 250 2014 96 1 1 1 1.50801433789352 12835.66 3.75
215800 500 2013 4 1 0 1 4.48172879143519 13313.75 2.5
419700 500 2013 13 1 1 1 5.72085058131944 34612.96 0.75
201300 500 2013 35 1 1 1 29.6272596960301 7343.13 2
186100 500 2014 34 1 1 1 5.64382676181713 7539.96 2.25
161800 500 2013 39 1 1 1 139.439598891377 7159.41 1
267200 500 2013 13 1 1 1 32.6976507527431 0 1.25
264300 1000 2014 61 0 0 1 23.4111040373032 7356.46 4
197200 500 2013 12 1 1 1 1.62649338506944 13869.81 4
168200 1000 2013 9 1 1 1 9.44885605865741 4914.84 2.5
199100 250 2013 49 1 0 1 1.57807119827546 7060 1
154000 250 2014 49 1 1 1 3.5812262866088 8105.99 3
329800 250 2013 21 0 1 1 1.47266660097222 10582.15 0.75
197500 250 2014 21 1 1 1 10.3841703492708 8339.78 2.25
192600 250 2013 27 1 1 1 13.6224007591204 14978.1 2
131800 250 2014 5 1 1 1 74.39049053875 0 2.25
160700 1500 2013 34 1 1 1 21.427922992963 11789.58 1.5
155100 1000 2014 99 1 0 1 1.57211891186343 17246.5 3.75
242600 1000 2014 10 1 1 1 17.5854403277546 14314.9 1.25
156100 1000 2014 49 1 1 1 46.539663885787 0 1.25
198700 500 2013 39 1 1 1 6.48428256548611 10892.64 2
120700 1000 2013 83 1 1 1 1.50862534157407 6214.28 4
162000 1000 2013 38 1 1 1 7.71943241201389 6025.34 1.25
231200 1000 2013 29 1 1 1 29.3947295352662 12643.27 0.75
495000 1500 2013 11 1 1 1 15.6710777453935 37183.25 0.75
228000 500 2014 9 1 1 1 1.40832271538194 4302.32 1.25
184500 1000 2014 9 1 0 1 8.66936124480324 25587.52 3
191000 250 2013 27 1 1 1 0.926489892071759 1111.22 1.5
238200 250 2014 32 1 1 1 2.44347750469907 9830 3.25
149400 250 2013 16 1 0 1 14.5406043864583 6110.75 0.75
152100 250 2014 17 1 0 1 1.36730711290509 18291.7 2.75
283900 250 2014 4 1 1 1 1.47695463097222 21336.2 1
249100 2500 2013 22 1 1 1 18.7282812185069 7443.92 1.25
146000 250 2014 69 1 1 1 0.691266783703704 3251.19 3
112100 250 2014 72 1 1 1 2.46050578078704 16864.62 1.5
211300 1000 2014 41 1 0 1 1.41988476902778 8366.2 1
325300 500 2013 19 1 1 1 17.6041799552894 10459.82 0.75
133500 250 2014 59 1 0 1 7.7735761474537 6749.86 2.25
270700 1000 2013 10 1 0 1 9.72076758815972 1172.77 0.75
131400 100 2014 48 1 1 1 2.37352545292824 2533.18 1.5
430600 250 2013 28 0 0 1 16.4649616382176 7897.48 1.75
123300 100 2013 42 1 1 1 3.43007578958333 2617.23 1.75
101900 500 2014 64 1 1 1 2.45816263538194 5571.99 1.25
258800 500 2013 23 1 1 1 13.4536912782986 17750.73 0.75
80000 250 2014 50 1 1 1 0.827832359525463 5938.76 2.75
197200 1000 2014 41 1 0 1 22.6192400346065 7547.96 2.5
231600 500 2014 13 1 0 1 13.5099156114699 0 1.25
216600 1000 2014 91 1 1 1 13.4774592736343 0 2
146800 1000 2014 42 1 1 0 22.4490159672569 5890.7 2.75
305300 250 2013 13 1 1 1 37.6203740112731 17946.85 0.75
122000 250 2014 64 1 1 1 8.5359379577662 6357.31 1
171700 1000 2013 22 1 1 1 1.39687737667824 5164.6 1.5
196700 1000 2014 100 1 1 1 7.40194074903935 0 4
179800 1000 2013 22 1 1 1 3.66498947534722 6579.33 1
101400 1000 2014 91 1 1 1 2.65490157274306 3447.37 1
130300 250 2014 94 1 0 1 6.53867333497685 0 2
247600 250 2014 54 1 0 1 85.5058261467708 14209.3 4
235800 250 2014 94 1 1 1 1.42245495609954 10750.14 3.25
461000 250 2013 15 1 1 1 4.82793924118056 10738.82 0.75
492300 250 2013 5 1 1 1 1.81592445773148 0 1.25
301800 250 2013 17 0 0 1 32.6109916747454 28211.66 0.75
760200 2500 2013 12 1 0 1 10.6526891846991 25500.98 0.75
337500 500 2014 11 1 1 1 1.41118352696759 33501.58 1.75
92100 250 2014 62 1 1 1 20.5360146784606 1694.77 1
98200 500 2014 31 1 1 1 1.3877560594213 0 3.5
122000 500 2013 36 1 1 1 89.5231362995718 6084.8 1.5
234200 250 2013 43 1 1 1 2.54926369275463 10641.86 1.5
168700 100 2013 34 1 1 1 1.38410012890046 6857.8 2
279200 100 2014 54 1 1 1 12.4157002803241 30067.88 1.75
213500 250 2013 27 1 1 1 13.7242371003356 3974.66 2.25
419300 1000 2013 23 0 1 1 15.7820648898843 66268.21 1.25
193400 500 2014 9 1 1 1 16.623486888125 10938.53 0.75
574400 2000 2014 21 1 1 1 13.4792642494444 20579.98 3.75
160000 250 2013 11 1 1 1 21.5828297285995 9974.93 0.75
188100 1000 2013 34 1 1 1 1.38645735006944 8565.83 2
159300 250 2014 50 1 1 1 89.678396322338 9350.99 2.25
159300 250 2014 50 1 1 1 0.868854688356481 0 1.5
170900 500 2014 19 1 1 1 1.37531343 0 0.75
552300 1000 2014 11 1 1 1 0.847562804768519 68726.75 1.75
204600 1000 2013 5 1 1 1 3.58113957974537 14263.55 2.5
143000 500 2014 84 1 1 1 34.4437224119444 8895 3.25
99800 1000 2014 84 1 1 1 1.57364162668981 9269.09 2.75
280500 1000 2013 25 1 1 1 1.53945393774306 16304.48 1
108700 1000 2014 124 1 1 1 1.70293997769676 0 1.5
205600 1000 2013 35 1 1 1 3.68395675546296 9678.67 1.25
127100 1000 2014 58 1 0 1 13.7184681488773 0 1.25
175000 1000 2013 37 1 1 1 15.5852090459375 7272.17 1.75
334100 2000 2013 22 0 1 1 1.57554028040509 3764.7 1
1e+05 2500 2013 95 1 1 1 38.4656477517477 1442.46 4
245700 1000 2013 4 1 1 1 16.5866566996181 14836.17 2.25
251100 1000 2014 9 1 1 1 1.48414470329861 17474.34 2.5
176700 1000 2014 18 1 1 1 0.763396419988426 13467.38 2.25
227500 250 2014 18 1 1 1 17.6722998246528 23415.43 1.75
177200 250 2013 24 1 1 1 2.43317762180556 6545.14 1
214100 250 2014 18 1 1 1 1.33973858810185 2406.68 1
142200 250 2013 11 1 1 1 78.4550234090278 0 2.25
262800 250 2013 9 1 1 1 6.70130796023148 9564.66 2.25
849100 250 2013 15 0 0 1 0.85758301255787 42645.16 2.5
197100 500 2014 46 1 1 1 21.6173240019097 1018.43 1.75
147900 500 2013 34 1 1 1 6.75280042344907 5406.58 1
159900 250 2013 29 1 1 1 9.60100582606482 4497.15 2
273000 500 2013 46 0 1 1 20.3699175794907 10990.83 2
270800 100 2014 13 1 1 1 7.88228890928241 33202.11 2.5
102000 250 2013 44 1 1 1 58.4529915104745 10511 1.5
234000 250 2013 14 1 1 1 63.6690889483333 7335.65 0.75
215400 500 2013 29 1 1 1 35.6421432725463 12017.68 2
265900 250 2013 44 1 1 1 71.6430320951389 7907.5 1.5
121100 250 2014 59 1 1 1 2.45140290841435 4326.52 1.5
277200 500 2013 26 1 1 1 1.58042404525463 13922.28 1.5
181500 500 2013 10 1 1 1 1.59628410693287 267.2 0.75
189800 500 2014 11 1 1 1 0.792874416226852 9431.01 2
260000 1000 2013 33 1 1 1 1.41561475787037 28886.15 1.5
137000 250 2014 48 1 1 1 4.45371515265046 7723.46 1.75
267200 250 2013 38 1 1 1 1.62223509208333 9724.11 1.75
152600 250 2014 82 1 1 1 3.51651084945602 38885.11 1.75
199700 100 2014 36 1 1 1 2.44143822003472 34499.4 1.75
168700 250 2013 34 1 1 1 2.46718975560185 7657.89 0.75
138300 100 2013 53 1 0 1 0.769104871134259 0 1
188600 250 2013 14 1 1 1 1.2884441916088 10371.13 1.5
203700 1000 2013 13 1 1 1 4.46745578444444 14611.34 0.75
169100 500 2013 21 1 1 1 1.59840686633102 6826.84 1.75
374300 1000 2013 14 1 1 1 34.650572131088 13193.52 0.75
156300 250 2014 57 1 0 1 3.51721829752315 2539.77 1.75
247200 1000 2014 8 1 1 1 27.4382193260417 10158.28 3
284600 1000 2013 19 1 1 1 2.69285398934028 21041.89 0.75
863500 1000 2013 27 1 1 1 5.72934135006944 38412.53 1.5
396400 2500 2014 25 1 0 1 51.6160234512847 0 2.5
190200 1000 2013 23 1 1 1 18.5551402100231 15730.87 2
231200 1000 2013 10 1 1 1 3.5227279609838 12200.3 2
460000 1000 2013 13 1 1 1 90.5044585155093 28841.98 0.75
157100 500 2014 42 1 1 1 0.769910756608796 29188.03 1.75
296900 250 2014 17 1 1 1 2.76350610875 0 2.75
269600 500 2014 36 1 0 1 4.4419330937963 543.04 1.5
208700 250 2013 20 1 1 1 1.42367723030093 14979.05 0.75
159700 250 2013 36 0 1 1 1.42429904885417 9237.19 2
251600 500 2013 35 1 1 1 8.76583220476852 15227.34 1.25
210000 250 2013 35 1 1 1 3.80881162653935 9799.98 0.75
394700 500 2014 11 1 0 1 1.43792230403935 134844.13 2.25
257900 500 2013 19 1 1 1 1.59169536928241 12074.67 1.25
270500 100 2014 4 1 0 1 0.779066802604167 32543.16 4
118300 250 2014 59 1 1 1 1.39135337123843 6463.51 0.75
183400 500 2013 26 1 1 1 56.5203824988542 6991.84 1
345500 500 2013 33 1 1 1 16.5372757030787 2389.39 1
270000 500 2013 35 0 1 1 17.7701097585417 22341.72 1.5
205400 250 2013 17 1 1 1 3.36000066657407 15509.83 2
100600 500 2014 57 1 1 1 12.3473115686111 5950.45 1
173400 500 2013 23 1 1 1 9.60240622149306 8393.99 1.5
317100 1000 2014 11 1 1 1 45.4689187723843 12570.32 2.25
202300 250 2013 45 1 1 1 42.801039504375 0 1
189400 500 2013 16 1 1 1 1.31644203070602 8834.83 2.5
215700 1000 2013 20 1 1 1 4.50895895570602 10726.54 1.25
132100 100 2014 98 1 1 1 108.699741555046 3710.74 2.25
132000 50 2014 34 1 1 1 19.3949538027199 905.88 2.25
151100 250 2014 8 1 1 1 7.37364654344907 12664.94 3
182100 250 2014 42 1 0 1 2.40918113394676 0 1.25
202000 100 2014 25 1 1 1 1.36144867967593 1451.66 1.75
148400 250 2014 43 1 1 1 6.49530968435185 13813.06 1.75
146000 1000 2014 84 1 0 1 6.43612504761574 21784.61 4
227200 1000 2013 27 1 1 1 32.5921852829282 11812.9 0.75
182200 250 2014 8 1 1 1 64.5947984942477 0 1
305400 1000 2014 8 1 1 1 2.34836328622685 4295.7 3.5
380800 1000 2014 8 1 1 1 4.39336246616898 0 0.75
128500 1000 2013 13 1 1 1 7.4736965340162 3850.55 1.5
100900 1000 2014 43 1 1 1 4.35718428755787 0 2.25
240000 500 2013 6 1 1 1 3.82544412614583 13949.55 2
30600 1000 2013 30 1 1 1 1.37947944267361 1293.98 2
114600 1000 2014 54 1 0 1 79.6213931747917 10099.98 1
277100 1000 2014 9 1 1 1 5.53218947947917 0 2
167600 1000 2013 23 1 1 1 167.463370515486 4970.42 1.5
373800 2500 2013 30 1 1 1 0.889919369594907 24878.27 1
163100 1000 2014 114 1 1 1 3.62320480685185 14338.74 2.5
151000 1000 2013 29 1 1 1 65.6479214949769 132.34 1.5
184000 1000 2013 37 1 1 1 62.4616110883912 9639.02 1
233000 1000 2013 37 1 1 1 2.81708572771991 15590.55 2
296800 2500 2014 5 1 1 1 1.40000242690972 606.44 1.25
519800 500 2013 17 1 1 1 23.4596513270023 29494.11 2.5
251500 250 2013 9 1 1 1 7.41598496467593 12590.17 2
217400 250 2014 28 1 1 1 1.38229423747685 23549.06 3.25
325300 500 2013 30 0 1 1 8.46432900364583 31940.6 1
385900 250 2013 17 1 1 1 1.42645899940972 17501.66 2.25
161200 250 2013 42 1 1 1 1.56849324354167 9937.07 0.75
209800 500 2013 35 1 0 1 6.74522639537037 9237.98 1
182200 500 2013 35 1 1 1 59.6733517377546 12228.68 2.25
310500 500 2013 15 0 1 1 1.51790903368056 15026.87 2.5
166300 250 2014 54 1 0 1 5.39501384053241 8649.92 2.25
202500 100 2014 18 1 0 1 13.6491741093519 26476.95 2
406600 1000 2013 12 1 1 1 34.615715224294 16739.33 2.25
268600 500 2013 5 1 1 1 135.642575435891 14899.64 2
127200 500 2014 23 1 0 1 1.23855690857639 24609.07 1.75
114400 250 2014 54 1 1 1 13.5469768967245 6219.54 2.25
158700 100 2013 33 1 1 1 19.525341079838 5789.11 0.75
176400 500 2014 25 1 1 1 1.54791518269676 4149.94 3
358700 5000 2013 27 0 1 1 10.6860553060995 24530.42 1.25
190700 250 2013 36 1 1 1 1.36634435439815 12928.85 1.5
266000 250 2014 23 1 1 1 8.3991950252662 9682.47 2
116600 100 2013 46 1 1 1 2.50886341353009 7776.41 2
209600 100 2014 11 1 1 1 1.37204702274306 15109.18 3
245700 500 2013 17 1 1 1 41.5463035350694 0 1
118200 1000 2014 40 1 1 1 164.596608736551 0 2.5
127500 1000 2014 45 1 1 1 2.51080830104167 7321.09 2.25
237700 500 2013 49 1 1 1 20.5477314291088 185.03 1.25
209900 500 2014 37 1 1 1 5.68849562857639 1026.85 1.25
105200 500 2014 19 1 1 1 71.4483609562616 8868.76 3
214800 500 2013 29 1 1 1 1.42445809042824 9315.15 1.25
198600 1000 2014 9 1 1 1 1.5446704034375 14732.8 1.75
139600 1000 2013 55 1 1 1 18.2765702317014 10139.55 2
163400 1000 2013 35 1 1 1 1.37017882186343 5872.69 1.5
149300 1000 2013 24 1 1 1 2.47639533472222 6879.26 1
257000 1000 2013 4 1 1 1 2.43380377178241 13134.67 2.25
196500 1000 2014 104 1 0 1 2.2903943071412 47005.76 1.75
162400 1000 2013 40 1 1 1 5.62122779115741 9497.85 4
295000 1000 2013 25 0 1 1 13.5449885739236 32901.26 1.5
190000 1000 2013 21 1 1 1 0.895466732696759 11613.36 1.75
200400 1000 2013 29 1 0 1 2.65442419006944 8142.88 2
165000 1000 2013 18 1 1 1 16.5945778871528 6000.19 0.75
172800 250 2013 40 1 1 1 29.5752081537963 14889.1 1.25
131300 250 2014 79 1 1 1 36.7096740156134 8714.42 1
120000 250 2014 16 1 1 1 2.71595650135417 6467.49 1
171000 250 2013 25 1 1 1 24.4322321018519 5022.65 0.75
161100 250 2013 43 1 0 1 7.59134953856482 12991.75 2
231500 250 2014 124 1 1 1 1.45557826349537 77591.65 1.5
249300 250 2013 8 1 1 1 1.54279151868056 13285.38 1.5
188100 500 2013 27 1 1 1 8.469671345625 9806.7 1.25
300200 500 2013 46 0 1 1 14.4721997760764 21235.36 1.75
206600 500 2014 51 1 1 1 2.55773167758102 27096.63 1.5
348100 500 2013 16 1 1 1 6.42506405100694 16449.97 0.75
227100 250 2014 13 1 1 1 1.47960724564815 43679.81 1.75
285700 250 2014 15 1 1 1 1.41803926228009 31542.22 2
360900 1000 2014 16 1 0 1 1.45795589106481 74547.92 1.75
128400 250 2014 100 1 1 1 84.4485644782639 3829.07 2
540200 1000 2013 26 1 1 1 3.38192967084491 34607.45 1.75
173700 500 2014 84 1 1 1 1.50841931525463 6017.05 1.25
145000 250 2013 48 1 1 1 18.6042527350926 4973.19 1.75
279200 250 2014 36 1 1 1 0.649043460335648 1454.02 2.25
175700 250 2014 50 1 1 1 1.39847328857639 21670.01 1.5
169400 250 2013 49 1 1 1 2.38136715496528 2535.19 1.5
270000 250 2014 6 1 1 1 21.6414305368403 16922.12 1.75
238100 250 2013 27 1 1 1 3.60302729211806 22270.1 0.75
201200 250 2013 28 1 1 1 3.39405206048611 9933.92 2
130300 250 2014 33 1 1 1 4.45160298256944 6136.61 2.25
135300 250 2014 74 1 1 1 2.43675538430556 8223.47 2
275000 250 2013 48 1 0 1 11.8210105737847 9456.64 1.75
209700 250 2013 19 1 1 1 2.38791828670139 7174.47 1.25
440500 500 2013 20 1 1 1 5.82529197071759 34935.93 1
154100 500 2013 41 1 1 1 20.7284189981597 9115.24 2
174100 500 2013 8 1 1 1 2.41596468346065 6698.02 2.5
164700 1000 2013 15 1 1 1 1.62539370474537 6215.9 2.5
110600 500 2013 113 1 1 1 16.6087109560995 3830.8 4
158400 2500 2013 33 1 1 1 2.50957183006944 1600.95 2
207500 500 2014 11 1 1 1 44.4214997399884 6396.88 1
195300 250 2014 94 1 1 1 3.72154082760417 9976.59 3.25
119900 500 2014 33 1 1 1 3.48521104107639 217.74 2.25
230500 1000 2013 4 1 0 1 6.7490527003588 12328.95 2.5
142700 1000 2013 11 1 1 1 24.4072427228588 5903.81 0.75
1245900 1000 2013 20 0 1 1 16.5295405482176 126780.58 1.5
152800 1000 2014 64 1 1 1 5.37205775451389 3009.42 1.75
131800 1000 2013 7 1 1 1 17.433407916169 6269.9 2.5
186800 1000 2014 28 1 1 1 6.51639121239583 11460.59 3
186700 1000 2014 17 1 1 1 6.67487761743056 0 3.25
130000 1000 2014 62 1 0 1 6.56334881334491 8018.57 3
110000 1000 2014 104 1 1 1 3.35002605195602 6737.01 2.5
139700 250 2013 39 1 1 1 0.400360810393519 0 1
520600 250 2013 16 1 0 1 14.4568260805093 28192.03 2.5
146800 250 2013 34 1 1 1 10.4961314774537 17017.22 2
198100 250 2014 24 1 1 1 1.431935580625 12384.03 3.25
737800 500 2013 25 1 0 1 13.6216447245486 5649.21 1.5
228900 250 2013 39 1 1 1 53.5160122334606 8836.27 2
144000 500 2013 44 1 1 1 16.5125494498611 7756.4 1.5
210000 250 2014 17 1 1 1 7.7084188278588 18760.89 3
226100 250 2013 13 1 1 1 4.45381360246528 25772.81 2.25
177300 500 2013 19 1 1 1 37.5889069289236 0 1.75
96600 250 2014 54 1 1 1 4.48925781415509 13256.18 3
208200 250 2013 13 1 1 1 10.580127781875 13068.55 2
372300 1000 2013 15 0 1 1 5.53478943903935 0 1.5
250100 250 2014 35 1 1 1 16.6174277696528 4944.34 1
189300 500 2013 34 1 1 1 7.41237626314815 10772.93 2
295200 1000 2013 7 1 1 1 29.3821791207176 17591.65 2
160900 50 2014 64 1 1 1 10.6526629892824 8948.91 2.25
237700 1500 2014 27 1 1 1 1.46525322925926 29503.98 3.25
356100 1000 2013 29 0 1 1 6.47304016440972 25419.58 1
220900 250 2013 35 1 1 1 1.59121790127315 943.72 1.25
267500 500 2013 25 1 1 1 2.5312720802662 10296.25 2
285300 500 2013 23 1 1 1 125.351996233472 0 1.75
170800 250 2013 24 1 1 1 7.38912437601852 6782.86 2
134700 250 2014 37 1 1 1 3.64511142166667 18709.98 2.25
132300 250 2013 36 1 1 1 13.655570432662 745.82 1
352000 2000 2013 38 0 1 1 17.5071135425463 2238.12 1.75
294400 1000 2014 8 1 1 1 2.46346117945602 1736.4 1.5
129200 500 2013 34 1 1 1 8.45743743578704 4026.43 2.25
155900 1000 2014 87 1 0 1 1.38317932945602 19372.72 2.25
151700 1000 2014 11 1 1 1 1.40601510871528 2076.88 4
121100 1000 2014 52 1 1 1 71.3385635448032 0 4
190700 1000 2013 16 1 1 0 7.41342360413194 14068.73 1
187300 1000 2014 39 1 1 1 28.4039656154282 11164.72 1.75
122000 1000 2014 104 1 1 1 1.4282535269213 6936.4 1
1800000 10000 2013 1 0 1 1 41.4867553301389 0 1.5
160000 1000 2013 38 1 1 1 13.522569839919 11231.57 2.25
121500 1000 2014 86 1 1 1 1.54382340700231 14700.88 1
229000 1000 2014 24 1 1 1 38.3738557375232 172.28 1
415000 2500 2014 11 1 1 1 1.8224158128125 22840.41 2
293900 250 2013 17 1 1 1 29.4756685188773 14240.05 0.75
172700 250 2014 38 1 1 1 0.727970312928241 20908.85 1.75
156400 250 2013 32 1 1 1 7.40462722069444 4572.04 2
374600 250 2013 18 0 1 1 1.40240793228009 31216.1 1.75
154000 250 2014 19 1 1 1 6.59642662548611 7464.74 1.75
145600 250 2014 19 1 0 1 12.6399142579745 15006.83 2.25
223100 250 2014 36 1 0 1 24.7023590115972 18033.06 2.25
94600 250 2014 36 1 0 1 10.391039895787 11006.73 2.5
318400 1000 2013 19 1 1 1 15.8321712985069 14087.38 1
183700 500 2013 21 1 1 1 6.45275814278935 8637.34 2
95100 500 2014 65 1 1 1 10.6250770318634 5922.14 4
175200 500 2014 19 1 1 1 6.49965892516204 0 3.75
366000 500 2013 21 1 1 1 28.4837086137616 20180.48 1.25
139000 250 2013 44 1 1 1 1.71172316793981 4525.61 2
275300 250 2014 82 1 1 1 1.42915939578704 25651.07 1.75
150700 100 2013 56 1 0 1 24.4838534598264 5379.66 1.5
95600 250 2014 23 1 1 1 1.49221964659722 7325.04 3
174600 250 2013 21 1 1 1 6.74483396758102 10025.91 1.75
326500 250 2013 19 0 1 1 6.53937788758102 14616.68 2.5
224700 500 2014 23 1 1 1 1.3813257759838 950.72 1.5
86600 500 2014 68 1 1 1 2.38781130806713 1917.64 1.5
144400 1000 2014 39 1 1 1 1.42301005269676 8964.91 3.25
547500 1000 2013 6 1 0 1 15.475455465544 0 1.25
269600 500 2014 9 1 0 1 4.49373812309028 16573.07 2.25
801500 2500 2013 13 1 1 1 20.5388210739931 30986.55 0.75
258300 250 2013 2 1 1 1 1.5897583008912 17693.33 2.5
178600 1000 2013 44 1 1 1 39.4561405838426 5394.45 1.75
224400 1000 2014 24 0 0 0 21.4414407074884 7699.92 3
172000 1000 2014 36 1 1 1 21.4077306123495 477.36 4
129600 250 2013 34 1 0 1 1.62355214697917 9060.85 1.25
158700 250 2014 55 1 1 1 1.63845273725694 18239.58 1.75
211600 250 2014 15 1 1 1 1.35161926280093 27420.71 1.75
180200 250 2013 35 1 1 1 6.63997275115741 9975.96 1.25
180200 500 2013 20 1 1 1 9.4831975706713 5575.62 1.5
171600 250 2013 51 1 1 1 13.5201449979282 0 0.75
102700 250 2014 46 1 1 1 3.57472439541667 1233.78 2.25
192900 250 2013 25 1 1 1 8.78420068493056 13531.22 1
70800 100 2014 74 1 1 1 1.44295471541667 0 2.25
81500 250 2013 45 1 0 1 10.4247596665856 8705.13 4
205200 500 2013 20 1 1 1 50.6202192304398 10927.91 1.75
311100 500 2013 13 1 1 1 9.56984284619213 12010.38 2.5
187900 500 2014 28 1 1 1 3.46544576444444 7382.26 2.25
206000 500 2013 41 1 1 1 24.5903331251968 15708.45 1.25
146900 250 2014 50 1 1 1 1.47591712834491 9349.83 2.75
173500 250 2013 35 1 0 1 1.45273415027778 356.29 2.75
173500 250 2013 35 1 0 1 3.57817185486111 9937.77 2
165400 500 2013 34 1 1 1 13.5691637617824 6223.69 1.75
194700 250 2013 46 1 1 1 17.5691485217014 16360.84 1.5
150600 250 2013 31 1 1 1 4.60556950240741 9010.09 2
152300 250 2013 39 1 1 1 4.39987970138889 4008.39 2
284800 250 2013 44 1 1 1 3.74535769412037 11375.96 2
193900 250 2014 49 1 1 1 3.34663399072917 10560.1 2.75
164500 250 2014 50 1 1 1 1.44665213969907 25884.79 1.75
141200 250 2013 38 1 1 1 167.542428009074 5392.15 1.5
144000 500 2013 28 1 1 1 1.61159311224537 11396.19 2
159800 1000 2013 5 1 1 0 1.5975803733912 5050.89 2.5
185500 500 2013 9 1 1 0 45.6367626615856 7100.22 1.5
410000 1000 2014 42 0 1 1 27.6051702997685 400.28 1
196300 1000 2013 14 1 0 0 8.42590512252315 15567.35 1
143000 1000 2014 36 1 1 1 2.49621258096065 0 1
143000 1000 2014 36 1 1 1 3.68842262082176 11928.37 2.25
310000 2500 2014 12 1 1 1 1.33798491386574 48994.78 2.25
126700 1000 2014 64 1 1 1 1.43210067672454 14742.18 3.25
183800 1000 2014 86 1 1 1 2.44909838989583 0 1
152100 1000 2013 24 1 1 1 71.6538709546644 5617.15 1.75
175000 1000 2013 13 1 0 1 41.4521697904282 0 0.75
191600 1000 2014 94 1 1 1 55.6873222016667 0 2.25
2e+05 2000 2014 94 1 1 1 1.39401320456019 25082.28 2.75
77200 250 2014 94 1 1 1 2.4404477652662 7739.76 1.5
302000 250 2013 26 0 1 1 3.50464186940972 20182.77 1.5
495700 500 2014 18 1 1 1 0.684087760104167 45430.66 1.75
224200 500 2013 34 1 1 1 1.38972194545139 10429.88 1
172400 250 2013 20 1 1 1 0.896178671712963 7779.48 1.25
296700 1000 2014 15 1 1 1 1.32719152034722 2658.03 1
220000 500 2013 19 1 0 1 1.45173782881944 14025.28 0.75
173300 1000 2014 14 1 0 1 2.63966625042824 7749.02 1.5
158900 250 2013 38 1 1 1 2.46291460571759 13125.72 2
101800 500 2014 84 1 1 1 9.41898052703704 1179.53 1
188100 500 2013 37 1 1 1 50.3863830165741 7422.13 1.75
336800 500 2013 20 1 1 1 162.421150364618 11845.65 0.75
305400 250 2014 15 1 1 1 17.4823734790625 2793.35 1
192600 500 2013 27 1 1 1 1.57126432267361 16451.01 1.75
171400 500 2014 44 1 1 1 4.63199123607639 0 2.25
220100 1000 2013 9 1 1 1 23.6384265788079 14084.94 2.25
179400 500 2013 32 1 1 1 2.4145370121875 6273.9 1.25
212900 500 2013 34 1 1 1 7.43166754226852 10859.93 1.5
178600 250 2013 50 1 1 1 1.57351410965278 0 1.25
305900 500 2014 106 1 1 1 0.720726928796296 63211.49 2.75
216100 250 2014 32 1 1 1 5.32353909361111 8966.9 2.25
140100 1000 2014 39 1 1 1 6.29537902606481 0 2
321400 250 2014 21 1 1 1 1.60420772271991 48755.64 1.75
214200 250 2014 21 1 1 1 1.36721627137731 16725.64 1.5
242100 250 2013 20 0 1 1 1.40776712984954 31317.06 1.75
131900 250 2014 27 1 1 1 2.6144585190625 17212.17 3
312200 500 2013 22 1 1 1 1.40840812278935 32892.96 1.75
149000 500 2014 8 1 1 1 0.635822594571759 16865.47 3
841800 500 2013 22 1 1 1 16.4501577364815 69993.73 1.5
168500 1000 2013 9 1 1 1 55.5941082292245 3915.61 2.5
145800 1000 2013 28 1 1 1 27.5298253452546 0 0.75
