PolicyNum Year Coverage Deduct Freq Claim EntityType AlarmCredit
160430 2009 2.386203 500 0 0 Village AC00%
160430 2010 2.224421 500 0 0 Village AC00%
160440 2006 22.868638 500 1 742.5 Village AC15%
160440 2007 24.444256 500 1 2722 Village AC15%
160440 2008 28.312095 500 0 0 Village AC15%
160440 2009 28.399559 500 2 8373.23 Village AC15%
160440 2010 27.953757 500 3 16603.92 Village AC15%
160445 2006 7.144475 500 0 0 Village AC00%
160445 2007 7.497936 500 0 0 Village AC00%
160445 2008 7.911267 500 1 73291.09 Village AC00%
160445 2009 8.231758 500 0 0 Village AC00%
160445 2010 7.798163 500 1 2028.15 Village AC15%
160450 2006 2.74637 1000 0 0 Village AC00%
160450 2007 2.930053 1000 2 3315.55 Village AC00%
160450 2008 2.896228 1000 0 0 Village AC00%
160450 2009 3.051867 1000 1 16155.5 Village AC00%
160450 2010 2.929436 1000 1 665 Village AC00%
160470 2006 10.51003 5000 0 0 Village AC15%
160470 2007 11.151288 5000 0 0 Village AC15%
160470 2008 11.702154 5000 0 0 Village AC15%
160470 2009 12.328454 5000 0 0 Village AC15%
160470 2010 11.801173 5000 0 0 Village AC15%
160475 2006 8.815577 2500 0 0 Village AC10%
160475 2007 9.459146 2500 1 5929.21 Village AC10%
160475 2008 9.897853 2500 0 0 Village AC10%
160475 2009 10.405157 2500 0 0 Village AC10%
160475 2010 11.619005 2500 0 0 Village AC15%
160480 2006 14.219873 5000 0 0 Village AC00%
160480 2007 14.987419 5000 1 175.93 Village AC00%
160480 2008 15.081803 5000 0 0 Village AC00%
160480 2009 15.815172 5000 1 423 Village AC05%
160480 2010 14.976274 5000 0 0 Village AC05%
160483 2006 9.158324 500 0 0 Village AC00%
160483 2007 9.836035 2500 0 0 Village AC00%
160483 2008 9.836035 2500 1 3369.19 Village AC00%
160483 2009 10.807388 2500 0 0 Village AC00%
160483 2010 11.478598 2500 0 0 Village AC00%
160486 2006 3.643858 500 0 0 Village AC00%
160486 2007 3.834104 500 1 635.52 Village AC00%
160486 2008 4.029775 500 0 0 Village AC00%
160486 2009 4.200728 500 1 2075.62 Village AC00%
160486 2010 4.152847 500 1 12208.33 Village AC00%
160490 2006 4.580081 500 1 1880 Village AC00%
160490 2007 4.829106 500 0 0 Village AC00%
160490 2008 5.052883 500 1 1575 Village AC00%
160490 2009 5.290923 500 1 945.55 Village AC15%
160490 2010 5.239325 500 0 0 Village AC15%
160510 2006 3.945131 500 0 0 Village AC00%
160510 2007 4.149668 500 0 0 Village AC00%
160510 2008 4.329962 500 0 0 Village AC00%
160510 2009 4.56329 500 1 1687.75 Village AC10%
160510 2010 4.706852 500 0 0 Village AC10%
160520 2006 3.414385 5000 0 0 Village AC00%
160520 2007 3.632547 5000 0 0 Village AC10%
160520 2008 3.83 5000 0 0 Village AC10%
160520 2009 4.029673 5000 0 0 Village AC10%
160520 2010 3.902399 5000 1 799.96 Village AC10%
160531 2006 2.788891 5000 0 0 Village AC00%
160531 2007 3.290016 5000 0 0 Village AC00%
160531 2008 3.462314 5000 0 0 Village AC00%
160531 2009 3.625128 5000 0 0 Village AC00%
160531 2010 3.906677 5000 0 0 Village AC00%
160545 2006 11.605102 500 0 0 Village AC15%
160545 2007 12.234933 500 1 4982.31 Village AC15%
160545 2008 12.634159 500 2 12188.24 Village AC15%
160545 2009 15.568516 500 1 27334.71 Village AC15%
160545 2010 15.17088 500 2 21143.66 Village AC15%
160547 2006 25.421645 1000 0 0 Village AC15%
160547 2007 27.288317 1000 2 3944.99 Village AC15%
160547 2008 28.760721 1000 3 51298.95 Village AC15%
160547 2009 30.18104 1000 1 2937.38 Village AC15%
160547 2010 37.358023 1000 1 1946.77 Village AC15%
160548 2006 3.467396 1000 1 4396 Village AC00%
160548 2007 3.800366 1000 0 0 Village AC00%
160548 2008 3.998605 1000 0 0 Village AC00%
160548 2009 4.235055 1000 0 0 Village AC00%
160548 2010 5.860492 1000 0 0 Village AC00%
160550 2006 0.211503 500 0 0 Village AC00%
160550 2007 0.221728 500 0 0 Village AC00%
160550 2008 0.229561 500 0 0 Village AC00%
160550 2009 0.244188 500 0 0 Village AC00%
160550 2010 0.24783 500 0 0 Village AC00%
160556 2006 7.247429 2500 0 0 Village AC00%
160556 2007 7.807964 2500 0 0 Village AC00%
160556 2008 8.176409 2500 0 0 Village AC00%
160556 2009 9.547381 2500 0 0 Village AC00%
160556 2010 10.591548 2500 0 0 Village AC05%
160560 2006 10.068926 2500 0 0 Village AC15%
160560 2007 10.769755 2500 3 58609.91 Village AC15%
160560 2008 11.652758 2500 0 0 Village AC15%
160560 2009 7.625142 2500 0 0 Village AC15%
160560 2010 8.534931 2500 0 0 Village AC15%
160565 2006 17.488876 5000 1 600 Village AC00%
160565 2007 18.69992 5000 0 0 Village AC00%
160565 2008 19.699275 5000 0 0 Village AC00%
160565 2009 20.535357 5000 0 0 Village AC05%
160565 2010 21.720881 5000 0 0 Village AC15%
160568 2006 2.91514 500 0 0 Village AC00%
160568 2007 3.137929 500 1 3681.46 Village AC00%
160568 2008 3.306715 500 3 4343.73 Village AC00%
160568 2009 3.553488 500 0 0 Village AC00%
160568 2010 3.398097 500 1 1676 Village AC00%
160574 2006 4.772946 500 1 1727.75 Village AC00%
160574 2007 4.834587 500 0 0 Village AC00%
160574 2008 5.361024 500 0 0 Village AC00%
160574 2009 5.566805 500 0 0 Village AC00%
160574 2010 5.264394 500 0 0 Village AC15%
160580 2006 13.472025 500 0 0 Village AC00%
160580 2007 14.252915 500 0 0 Village AC15%
160580 2008 14.976957 500 0 0 Village AC15%
160580 2009 15.619107 500 0 0 Village AC15%
160580 2010 14.804614 500 1 3728.58 Village AC15%
160590 2006 6.252718 500 0 0 Village AC00%
160590 2007 6.624993 500 0 0 Village AC00%
160590 2008 8.243486 500 2 5285 Village AC15%
160590 2009 8.584133 500 0 0 Village AC15%
160590 2010 8.26074 500 1 2201.52 Village AC15%
160601 2006 9.213309 2500 0 0 Village AC00%
160601 2007 8.448369 2500 1 7500 Village AC00%
160601 2008 9.111025 2500 1 2776.25 Village AC00%
160601 2009 9.685258 2500 0 0 Village AC00%
160601 2010 9.404308 2500 0 0 Village AC15%
160610 2006 5.738743 5000 0 0 Village AC15%
160610 2007 6.046935 5000 0 0 Village AC15%
160610 2008 6.336164 5000 0 0 Village AC15%
160610 2009 6.798001 5000 0 0 Village AC15%
160610 2010 6.737814 5000 0 0 Village AC15%
160619 2006 10.568107 500 0 0 Village AC00%
160619 2007 11.378286 500 4 31804.63 Village AC10%
160619 2008 12.419529 500 0 0 Village AC10%
160619 2009 12.575048 500 0 0 Village AC10%
160619 2010 13.205296 500 0 0 Village AC15%
160632 2006 11.579693 500 0 0 Village AC15%
160632 2007 13.942821 500 1 4567 Village AC15%
160632 2008 14.728761 500 1 9199 Village AC15%
160632 2009 15.351802 500 0 0 Village AC15%
160632 2010 14.89546 1000 2 5110 Village AC15%
160637 2006 26.56989 2500 0 0 Village AC00%
160637 2007 28.567359 2500 3 76443.72 Village AC00%
160637 2008 38.515855 2500 0 0 Village AC15%
160637 2009 40.085697 2500 0 0 Village AC15%
160637 2010 41.809326 2500 1 5575.39 Village AC15%
160640 2006 2.231356 1000 0 0 Village AC15%
160640 2007 2.359148 1000 1 1520 Village AC15%
160640 2008 2.485023 1000 0 0 Village AC15%
160640 2009 2.559614 1000 0 0 Village AC15%
160640 2010 2.505239 1000 0 0 Village AC15%
160650 2006 3.393525 500 0 0 Village AC00%
160650 2007 3.570144 500 0 0 Village AC00%
160650 2008 3.73361 500 0 0 Village AC00%
160650 2009 3.926635 500 0 0 Village AC00%
160650 2010 3.965313 500 2 118456.11 Village AC00%
160655 2006 10.571425 2500 0 0 Village AC15%
160655 2007 11.250003 2500 1 8331 Village AC15%
160655 2008 13.959812 2500 1 34625.58 Village AC15%
160655 2009 14.744557 2500 0 0 Village AC15%
160655 2010 15.586549 2500 2 3512.35 Village AC15%
160660 2006 1.112673 500 0 0 Village AC00%
160660 2007 1.112673 500 0 0 Village AC00%
160660 2008 1.247163 500 0 0 Village AC00%
160660 2009 1.296354 500 0 0 Village AC00%
160660 2010 1.275901 500 0 0 Village AC05%
160670 2006 14.566721 2500 1 4251.24 Village AC00%
160670 2007 15.251398 2500 0 0 Village AC00%
160670 2008 16.084134 2500 1 22295.62 Village AC00%
160670 2009 16.896435 2500 0 0 Village AC00%
160670 2010 16.419881 2500 1 48273.33 Village AC15%
160700 2006 3.836338 500 0 0 Village AC00%
160700 2007 4.059481 500 1 1373.93 Village AC15%
160700 2008 4.260742 500 0 0 Village AC15%
160700 2009 4.396527 500 0 0 Village AC15%
160700 2010 4.290789 500 1 3344 Village AC15%
160710 2006 9.434313 500 0 0 Village AC00%
160710 2007 10.099971 500 0 0 Village AC00%
160710 2008 10.925987 500 1 4650.95 Village AC00%
160710 2009 11.405714 500 0 0 Village AC00%
160710 2010 12.563435 500 0 0 Village AC00%
160720 2006 18.898105 500 1 1019 Village AC00%
160720 2007 20.290141 500 5 67936.03 Village AC00%
160720 2008 20.801077 500 3 38603.4 Village AC00%
160720 2009 23.263138 500 1 5175 Village AC00%
160720 2010 24.584429 500 0 0 Village AC15%
160721 2006 6.69327 500 1 12359.17 Village AC00%
160721 2007 7.408517 500 1 4631.22 Village AC00%
160721 2008 7.799778 500 1 7693.28 Village AC00%
160721 2009 8.09131 500 0 0 Village AC00%
160721 2010 7.724067 500 0 0 Village AC05%
160725 2006 5.181401 500 0 0 Village AC15%
160725 2007 6.111247 500 0 0 Village AC15%
160725 2008 6.391491 500 0 0 Village AC15%
160725 2009 6.901935 500 0 0 Village AC15%
160725 2010 6.792924 500 0 0 Village AC15%
160730 2006 13.146716 500 0 0 Village AC00%
160730 2007 13.994014 500 2 3023.53 Village AC00%
160730 2008 13.164033 500 2 4021.66 Village AC00%
160730 2009 17.201507 500 1 2693 Village AC15%
160730 2010 15.326414 500 0 0 Village AC15%
160731 2006 14.425772 5000 0 0 Village AC10%
160731 2007 15.432277 5000 0 0 Village AC10%
160731 2008 16.313168 5000 0 0 Village AC10%
160731 2009 17.034075 5000 1 16134.82 Village AC10%
160731 2010 18.465935 5000 0 0 Village AC10%
160733 2006 5.981507 500 0 0 Village AC00%
160733 2007 6.405118 500 0 0 Village AC00%
160733 2008 6.941485 500 0 0 Village AC00%
160733 2009 7.245839 500 1 915 Village AC00%
160733 2010 7.537322 500 0 0 Village AC00%
160736 2006 7.566581 500 1 9230.99 Village AC00%
160736 2007 8.036465 500 0 0 Village AC00%
160736 2008 8.453413 500 0 0 Village AC00%
160736 2009 8.860187 500 1 4296.67 Village AC00%
160736 2010 11.357928 500 0 0 Village AC05%
160737 2006 16.622414 500 0 0 Village AC00%
160737 2007 17.817602 500 0 0 Village AC00%
160737 2008 18.82735 500 0 0 Village AC00%
160737 2009 20.319405 500 0 0 Village AC00%
160737 2010 21.47486 500 2 305896.42 Village AC15%
160742 2006 0.2312 500 0 0 Village AC00%
160742 2007 0.23126 500 0 0 Village AC00%
160742 2008 0.23126 500 0 0 Village AC00%
160742 2009 0.23126 500 0 0 Village AC00%
160742 2010 0.901894 500 0 0 Village AC00%
160744 2006 2.643335 1000 0 0 Village AC00%
160744 2007 2.778561 1000 0 0 Village AC00%
160744 2008 2.923664 1000 0 0 Village AC00%
160744 2009 3.05486 1000 0 0 Village AC00%
160744 2010 2.925385 1000 0 0 Village AC00%
160746 2006 2.626199 500 0 0 Village AC15%
160746 2007 2.758723 500 1 852.5 Village AC15%
160746 2008 2.87445 500 0 0 Village AC15%
160746 2009 3.024932 500 0 0 Village AC15%
160746 2010 3.437159 500 0 0 Village AC15%
160749 2006 4.456344 500 0 0 Village AC00%
160749 2007 6.362584 500 0 0 Village AC00%
160749 2008 6.601108 500 0 0 Village AC15%
160749 2009 6.904076 500 1 1754.51 Village AC15%
160749 2010 6.780268 500 0 0 Village AC15%
160752 2006 13.221103 500 1 9723.31 Village AC15%
160752 2007 14.181419 500 0 0 Village AC15%
160752 2008 14.92906 500 1 225940.04 Village AC15%
160752 2009 15.631424 500 0 0 Village AC15%
160752 2010 16.547603 500 2 5689.95 Village AC15%
160753 2006 1.361741 500 0 0 Village AC00%
160753 2007 1.450392 500 0 0 Village AC00%
160753 2008 1.519599 500 0 0 Village AC00%
160753 2009 1.581908 500 0 0 Village AC00%
160753 2010 1.681439 500 0 0 Village AC00%
160754 2006 2.182922 2500 0 0 Village AC00%
160754 2007 2.465849 2500 0 0 Village AC00%
160754 2008 2.604552 2500 0 0 Village AC00%
160754 2009 2.719974 1000 0 0 Village AC00%
160754 2010 2.897321 1000 0 0 Village AC00%
160756 2006 0.751154 500 0 0 Village AC00%
160756 2007 0.789383 500 0 0 Village AC00%
160756 2008 0.825603 500 0 0 Village AC00%
160756 2009 0.876878 500 0 0 Village AC00%
160756 2010 0.863755 500 0 0 Village AC00%
160762 2006 0.7505 500 0 0 Village AC00%
160762 2007 4.213313 500 0 0 Village AC00%
160762 2008 4.411926 500 0 0 Village AC00%
160762 2009 4.583995 500 0 0 Village AC00%
160762 2010 4.515845 500 0 0 Village AC00%
160764 2006 9.189919 500 1 2736.45 Village AC00%
160764 2007 10.466859 500 1 1493.57 Village AC00%
160764 2008 11.042882 500 0 0 Village AC00%
160764 2009 11.553961 500 0 0 Village AC00%
160764 2010 11.055771 500 1 200 Village AC00%
160765 2006 5.159674 500 0 0 Village AC00%
160765 2007 5.52045 500 0 0 Village AC00%
160765 2008 5.806933 500 0 0 Village AC00%
160765 2009 6.068402 500 1 11229 Village AC00%
160765 2010 7.186073 500 0 0 Village AC00%
160766 2006 10.552676 500 0 0 Village AC00%
160766 2007 11.20033 500 0 0 Village AC00%
160766 2008 11.799584 500 0 0 Village AC00%
160766 2009 11.411397 500 0 0 Village AC00%
160766 2010 10.886536 500 1 5430 Village AC15%
160768 2006 5.565251 500 0 0 Village AC00%
160768 2007 5.908035 500 0 0 Village AC00%
160768 2008 6.200781 500 0 0 Village AC00%
160768 2009 6.482633 500 0 0 Village AC00%
160768 2010 6.085988 500 0 0 Village AC00%
160774 2006 6.113993 2500 1 12000 Village AC00%
160774 2007 6.424668 2500 0 0 Village AC00%
160774 2008 6.709878 2500 0 0 Village AC00%
160774 2009 7.118242 2500 0 0 Village AC00%
160774 2010 7.09299 2500 0 0 Village AC15%
160775 2006 2.874988 500 0 0 Village AC00%
160775 2007 3.087171 500 0 0 Village AC00%
160775 2008 3.267729 500 0 0 Village AC00%
160775 2009 3.422596 500 0 0 Village AC00%
160775 2010 3.482879 500 0 0 Village AC00%
160777 2006 3.602488 500 0 0 Village AC00%
160777 2007 3.695246 500 0 0 Village AC00%
160777 2008 3.846718 500 0 0 Village AC00%
160777 2009 4.453477 500 0 0 Village AC05%
160777 2010 4.355768 500 0 0 Village AC05%
160778 2006 3.045 500 0 0 Village AC00%
160778 2007 1.834032 500 0 0 Village AC00%
160778 2008 1.913565 500 0 0 Village AC15%
160778 2009 1.999839 500 2 4853 Village AC15%
160778 2010 1.972683 500 0 0 Village AC15%
160781 2006 8.074546 500 1 2450 Village AC00%
160781 2007 11.835112 2500 1 39099 Village AC00%
160781 2008 12.450232 2500 0 0 Village AC00%
160781 2009 13.023585 2500 0 0 Village AC00%
160781 2010 13.710998 2500 0 0 Village AC00%
160783 2006 0.518117 500 0 0 Village AC00%
160783 2007 0.548311 500 0 0 Village AC00%
160783 2008 0.575791 500 1 1425.5 Village AC00%
160783 2009 0.598521 500 0 0 Village AC00%
160783 2010 0.590975 500 0 0 Village AC00%
160785 2006 3.252659 1000 0 0 Village AC00%
160785 2007 3.876833 1000 1 1156.85 Village AC00%
160785 2008 12.060769 1000 1 8545 Village AC00%
160785 2009 13.861503 1000 0 0 Village AC00%
160785 2010 12.019248 1000 0 0 Village AC00%
160787 2006 4.943279 1000 0 0 Village AC00%
160787 2007 5.12358 1000 0 0 Village AC00%
160787 2008 5.466873 1000 0 0 Village AC00%
160787 2009 5.733464 1000 0 0 Village AC00%
160787 2010 5.426303 1000 0 0 Village AC00%
160792 2006 18.611928 5000 0 0 Village AC15%
160792 2007 19.647646 5000 1 5286.88 Village AC15%
160792 2008 20.639367 5000 1 52079.77 Village AC15%
160792 2009 23.592868 5000 2 19665.41 Village AC15%
160792 2010 22.97766 5000 2 33622.59 Village AC15%
160794 2006 34.035923 500 2 19989.96 Village AC00%
160794 2007 36.427245 500 1 27236.46 Village AC00%
160794 2008 46.410863 500 0 0 Village AC15%
160794 2009 51.477521 1000 0 0 Village AC15%
160794 2010 50.708339 1000 1 4691.78 Village AC15%
160797 2006 13.227578 500 1 26251.63 Village AC15%
160797 2007 13.920223 500 1 13900.15 Village AC15%
160797 2008 15.01005 500 1 5565 Village AC15%
160797 2009 16.025544 500 0 0 Village AC15%
160797 2010 15.885683 500 1 9536.8 Village AC15%
160798 2006 5.272251 500 0 0 Village AC15%
160798 2007 6.304571 500 0 0 Village AC15%
160798 2008 6.657518 500 0 0 Village AC15%
160798 2009 6.921595 500 0 0 Village AC15%
160798 2010 7.293653 500 0 0 Village AC15%
160800 2006 2.57872 500 0 0 Village AC00%
160800 2007 2.724581 500 1 1500 Village AC00%
160800 2008 2.879107 500 0 0 Village AC00%
160800 2009 3.033011 500 0 0 Village AC00%
160800 2010 3.021135 500 0 0 Village AC15%
160802 2006 1.714174 500 0 0 Village AC00%
160802 2007 1.809215 500 0 0 Village AC00%
160802 2008 1.914819 500 0 0 Village AC00%
160802 2009 1.963671 500 0 0 Village AC00%
160802 2010 1.894233 500 0 0 Village AC00%
160803 2006 2.509001 500 0 0 Village AC00%
160803 2007 2.659765 500 0 0 Village AC00%
160803 2008 2.799826 500 0 0 Village AC00%
160803 2009 2.923551 500 0 0 Village AC00%
160803 2010 5.921783 500 0 0 Village AC00%
160806 2006 1.398666 2500 0 0 Village AC00%
160806 2007 1.467196 2500 0 0 Village AC00%
160806 2008 1.520254 2500 0 0 Village AC00%
160806 2009 1.622088 500 0 0 Village AC00%
160806 2010 1.590306 500 0 0 Village AC00%
160808 2006 6.072869 500 0 0 Village AC00%
160808 2007 6.38834 500 1 2309.57 Village AC00%
160808 2008 6.688906 500 0 0 Village AC00%
160808 2009 6.975 500 0 0 Village AC00%
160808 2010 6.89129 500 0 0 Village AC05%
160811 2006 14.471863 500 1 6651 Village AC15%
160811 2007 15.284773 500 3 20086.88 Village AC15%
160811 2008 16.261877 500 2 3049.79 Village AC15%
160811 2009 17.254799 5000 0 0 Village AC15%
160811 2010 16.439321 5000 1 1000 Village AC15%
160814 2006 0.98805 1000 0 0 Village AC00%
160814 2007 1.041838 1000 0 0 Village AC00%
160814 2008 1.093445 1000 0 0 Village AC00%
160814 2009 1.147584 1000 0 0 Village AC00%
160814 2010 1.115538 1000 0 0 Village AC00%
160815 2006 9.604705 500 0 0 Village AC00%
160815 2007 10.289069 500 0 0 Village AC15%
160815 2008 10.830202 500 0 0 Village AC15%
160815 2009 11.328686 500 0 0 Village AC15%
160815 2010 11.923506 500 0 0 Village AC15%
160816 2006 0.418416 500 0 0 Village AC00%
160816 2007 0.441176 500 0 0 Village AC00%
160816 2008 0.559096 500 0 0 Village AC00%
160816 2009 0.5724 500 0 0 Village AC00%
160816 2010 0.516437 500 0 0 Village AC00%
160817 2006 1.767427 500 0 0 Village AC00%
160817 2007 1.871354 500 0 0 Village AC00%
160817 2008 2.174681 500 0 0 Village AC00%
160817 2009 2.775252 500 0 0 Village AC05%
160817 2010 2.71962 500 0 0 Village AC05%
160820 2006 11.245922 1000 1 2191.27 Village AC15%
160820 2007 12.109598 1000 0 0 Village AC15%
160820 2008 12.722907 1000 2 16187.45 Village AC15%
160820 2009 13.285877 1000 0 0 Village AC15%
160820 2010 14.040139 1000 0 0 Village AC15%
160821 2006 1.300832 500 0 0 Village AC00%
160821 2007 1.378003 500 0 0 Village AC00%
160821 2008 1.451379 500 0 0 Village AC00%
160821 2009 1.502303 500 0 0 Village AC00%
160821 2010 1.476503 500 0 0 Village AC10%
160822 2006 1.839009 500 1 2225 Village AC00%
160822 2007 1.926267 500 0 0 Village AC00%
160822 2008 2.028134 500 1 2787.5 Village AC00%
160822 2009 2.097571 500 0 0 Village AC00%
160822 2010 2.043797 500 0 0 Village AC00%
160828 2006 6.441075 500 0 0 Village AC00%
160828 2007 7.013527 500 0 0 Village AC00%
160828 2008 7.321244 500 1 22179.16 Village AC05%
160828 2009 7.745531 500 0 0 Village AC05%
160828 2010 7.60326 500 1 797 Village AC05%
160829 2006 1.995667 1000 0 0 Village AC00%
160829 2007 2.128918 1000 1 3000 Village AC00%
160829 2008 2.657749 1000 0 0 Village AC00%
160829 2009 2.858933 1000 0 0 Village AC00%
160829 2010 3.938788 1000 0 0 Village AC00%
160830 2006 3.891512 500 0 0 Village AC00%
160830 2007 4.182385 500 0 0 Village AC00%
160830 2008 4.405275 500 1 5177.34 Village AC00%
160830 2009 4.617321 500 1 572.59 Village AC15%
160830 2010 5.111386 500 0 0 Village AC15%
160832 2006 3.515925 500 0 0 Village AC00%
160832 2007 3.777086 500 0 0 Village AC15%
160832 2008 4.098928 500 0 0 Village AC15%
160832 2009 4.247886 500 0 0 Village AC15%
160832 2010 4.438801 500 0 0 Village AC15%
160833 2006 9.697314 5000 1 57986.83 Village AC15%
160833 2007 10.4054 5000 0 0 Village AC15%
160833 2008 10.977937 5000 0 0 Village AC15%
160833 2009 10.977937 5000 0 0 Village AC15%
160833 2010 12.193348 5000 0 0 Village AC15%
160834 2006 7.831604 1000 0 0 Village AC00%
160834 2007 8.250263 1000 0 0 Village AC00%
160834 2008 8.651379 1000 0 0 Village AC00%
160834 2009 9.074924 1000 2 2888.4 Village AC00%
160834 2010 8.93803 1000 0 0 Village AC00%
160837 2006 15.889011 1000 1 6000 Village AC15%
160837 2007 17.055244 1000 0 0 Village AC15%
160837 2008 18.075296 1000 1 5014.95 Village AC15%
160837 2009 18.912756 1000 1 5325 Village AC15%
160837 2010 19.95253 1000 4 8154.33 Village AC15%
160838 2006 5.562217 1000 0 0 Village AC15%
160838 2007 6.316918 1000 0 0 Village AC15%
160838 2008 6.646579 1000 0 0 Village AC15%
160838 2009 6.919759 1000 0 0 Village AC15%
160838 2010 7.360628 1000 1 4000 Village AC15%
160841 2006 9.905669 500 1 1050 Village AC00%
160841 2007 10.499714 500 0 0 Village AC00%
160841 2008 11.201489 500 1 857 Village AC00%
160841 2009 11.488389 500 0 0 Village AC00%
160841 2010 12.210618 500 0 0 Village AC05%
160844 2006 6.166319 500 0 0 Village AC00%
160844 2007 6.646952 500 1 4273.4 Village AC00%
160844 2008 6.956117 500 0 0 Village AC00%
160844 2009 7.264632 500 1 3858.9 Village AC00%
160844 2010 7.030458 500 0 0 Village AC00%
160845 2006 2.766429 500 0 0 Village AC00%
160845 2007 2.960158 500 0 0 Village AC00%
160845 2008 3.100385 500 0 0 Village AC00%
160845 2009 3.255113 500 0 0 Village AC00%
160845 2010 3.133821 500 1 3316.26 Village AC00%
160846 2006 4.335142 5000 0 0 Village AC10%
160846 2007 4.584976 5000 0 0 Village AC10%
160846 2008 4.838818 5000 0 0 Village AC10%
160846 2009 4.992571 5000 0 0 Village AC10%
160846 2010 4.801749 5000 0 0 Village AC10%
160847 2006 5.442451 500 0 0 Village AC00%
160847 2007 5.789114 1000 0 0 Village AC00%
160847 2008 6.456308 1000 0 0 Village AC00%
160847 2009 6.532327 1000 0 0 Village AC00%
160847 2010 6.613449 1000 0 0 Village AC10%
160848 2006 2.14053 500 0 0 Village AC00%
160848 2007 0.228943 500 0 0 Village AC00%
160848 2008 4.849477 500 0 0 Village AC00%
160848 2009 5.014278 500 0 0 Village AC00%
160848 2010 4.914308 500 0 0 Village AC00%
160850 2006 3.469713 500 0 0 Village AC15%
160850 2007 3.868283 500 0 0 Village AC15%
160850 2008 5.156164 500 0 0 Village AC15%
160850 2009 5.294437 500 1 13725 Village AC15%
160850 2010 5.196375 2500 0 0 Village AC15%
160853 2006 3.356498 500 1 1393.36 Village AC15%
160853 2007 4.075328 500 3 11702.21 Village AC15%
160853 2008 4.545059 500 1 715.43 Village AC15%
160853 2009 4.727713 500 0 0 Village AC15%
160853 2010 5.05383 500 1 3398 Village AC15%
160857 2006 4.863834 500 0 0 Village AC00%
160857 2007 5.110801 500 0 0 Village AC00%
160857 2008 5.792573 500 1 1244.53 Village AC00%
160857 2009 4.672758 500 0 0 Village AC00%
160857 2010 4.639794 500 2 10229.12 Village AC00%
160859 2006 1.587435 500 0 0 Village AC00%
160859 2007 1.674692 500 1 29066 Village AC00%
160859 2008 1.76176 500 0 0 Village AC00%
160859 2009 1.866096 1000 0 0 Village AC00%
160859 2010 1.86315 1000 0 0 Village AC00%
160860 2006 1.678238 500 0 0 Village AC00%
160860 2007 1.788 500 0 0 Village AC00%
160860 2008 1.430929 5000 0 0 Village AC00%
160860 2009 1.467835 5000 0 0 Village AC00%
160860 2010 1.433674 5000 0 0 Village AC00%
160863 2006 7.089371 500 0 0 Village AC15%
160863 2007 6.151796 500 0 0 Village AC15%
160863 2008 6.338057 500 0 0 Village AC15%
160863 2009 6.767039 500 0 0 Village AC15%
160863 2010 6.714502 500 0 0 Village AC15%
160864 2006 6.174889 1000 0 0 Village AC00%
160864 2007 6.500906 1000 0 0 Village AC00%
160864 2008 6.819052 1000 0 0 Village AC00%
160864 2009 7.327417 1000 0 0 Village AC10%
160864 2010 7.213347 1000 0 0 Village AC10%
160865 2006 9.059462 1000 1 2448.8 Village AC15%
160865 2007 9.633202 1000 0 0 Village AC15%
160865 2008 10.264236 1000 0 0 Village AC15%
160865 2009 10.758104 1000 0 0 Village AC15%
160865 2010 10.599338 1000 0 0 Village AC15%
160869 2006 18.939198 500 0 0 Village AC00%
160869 2007 20.308496 500 0 0 Village AC00%
160869 2008 21.458086 500 0 0 Village AC00%
160869 2009 22.162259 500 1 2850 Village AC00%
160869 2010 23.32939 500 0 0 Village AC05%
160870 2006 4.51092 500 0 0 Village AC00%
160870 2007 4.818365 500 0 0 Village AC05%
160870 2008 4.669062 500 0 0 Village AC05%
160870 2009 4.869395 500 0 0 Village AC05%
160870 2010 5.16251 1000 1 2861.17 Village AC05%
160872 2006 1.690752 500 0 0 Village AC00%
160872 2007 2.072296 500 1 9004.75 Village AC00%
160872 2008 2.196247 500 1 4537 Village AC00%
160872 2009 2.293173 500 2 7652.83 Village AC00%
160872 2010 2.446947 500 1 5600 Village AC00%
160874 2006 7.956323 2500 0 0 Village AC15%
160874 2007 8.679596 2500 0 0 Village AC15%
160874 2008 9.816488 2500 0 0 Village AC15%
160874 2009 10.298328 2500 0 0 Village AC15%
160874 2010 10.150217 2500 0 0 Village AC15%
160876 2006 17.6368 5000 1 3639.25 Village AC00%
160876 2007 20.253863 2500 0 0 Village AC00%
160876 2008 21.305185 2500 1 16939.74 Village AC00%
160876 2009 30.66079 2500 1 63222 Village AC00%
160876 2010 23.673306 2500 1 25089 Village AC10%
160878 2006 1.762452 500 0 0 Village AC00%
160878 2007 1.898639 500 0 0 Village AC00%
160878 2008 1.978762 500 0 0 Village AC00%
160878 2009 2.102269 500 0 0 Village AC00%
160878 2010 2.248569 500 0 0 Village AC00%
160880 2006 5.080101 5000 0 0 Village AC00%
160880 2007 5.550187 5000 0 0 Village AC00%
160880 2008 5.665554 5000 0 0 Village AC00%
160880 2009 5.983313 5000 0 0 Village AC00%
160880 2010 6.248358 5000 0 0 Village AC00%
160881 2006 1.864962 500 0 0 Village AC15%
160881 2007 2.433545 500 0 0 Village AC15%
160881 2008 2.302173 500 0 0 Village AC15%
160881 2009 2.409412 500 0 0 Village AC15%
160881 2010 2.528296 500 0 0 Village AC15%
160883 2006 1.892519 500 1 1310.23 Village AC00%
160883 2007 2.00443 500 0 0 Village AC00%
